country_code,country_name,wb_income,wb_region,skill_group_id,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019
om,Oman,High income,Middle East & North Africa,5785,78.86,-378.48,-360.93,-140.47,-289.68
om,Oman,High income,Middle East & North Africa,123,-248.38,221.1,-235.34,67.5,-289.67
om,Oman,High income,Middle East & North Africa,3748,155.86,-355.5,-343.84,-207.59,-289.41
om,Oman,High income,Middle East & North Africa,1330,-55.67,11.06,-175.78,-289.03,-251.78
om,Oman,High income,Middle East & North Africa,2608,-275.15,-443.83,-314.33,-195.72,-251.27
om,Oman,High income,Middle East & North Africa,50321,109.91,0,-13.12,222.34,-245.91
om,Oman,High income,Middle East & North Africa,3399,169.41,-113.96,-122.84,-48.22,-245.49
om,Oman,High income,Middle East & North Africa,8466,-179.51,-87.34,-313.8,-218.58,-236.48
om,Oman,High income,Middle East & North Africa,210,-26.2,-6.34,-183.78,20.44,-235.08
om,Oman,High income,Middle East & North Africa,9985,-36.03,-115.56,-265.43,-181.31,-225.62
om,Oman,High income,Middle East & North Africa,7462,71.36,29.04,-110.61,152.31,-225.35
om,Oman,High income,Middle East & North Africa,12628,53.5,-119.16,-209.5,-129.25,-205.72
om,Oman,High income,Middle East & North Africa,4271,183.87,-229.03,-305.03,-47.03,-203.58
om,Oman,High income,Middle East & North Africa,15663,-86.55,-116.63,-148.2,-71.46,-202.32
om,Oman,High income,Middle East & North Africa,1379,-187.44,-148.92,-260.92,-202.98,-198.63
om,Oman,High income,Middle East & North Africa,172,-119.61,78.89,8.57,105.6,-196.1
om,Oman,High income,Middle East & North Africa,1240,-272.89,17.24,207.35,-139.06,-195.6
om,Oman,High income,Middle East & North Africa,43733,-268.1,-111.95,-138.1,-224.91,-194.73
om,Oman,High income,Middle East & North Africa,344,14.86,-62.67,-187.19,-37.78,-193.75
om,Oman,High income,Middle East & North Africa,3252,0,244.52,-164.88,-48.5,-193.43
om,Oman,High income,Middle East & North Africa,5457,16.17,-86.69,-150.19,-107.51,-184.96
om,Oman,High income,Middle East & North Africa,5587,217.04,-93.17,-273.53,-281.47,-182
om,Oman,High income,Middle East & North Africa,2917,50.23,-261.4,-97.01,-64.11,-167.32
om,Oman,High income,Middle East & North Africa,28976,144.86,258.3,-91.25,-116.91,-165.23
om,Oman,High income,Middle East & North Africa,5385,104.83,-13.97,-86.94,-92.52,-164.59
om,Oman,High income,Middle East & North Africa,20194,-72.34,-122.03,-218.6,-201.13,-163.53
om,Oman,High income,Middle East & North Africa,311,72.54,-75.13,-19.61,13.55,-162.99
om,Oman,High income,Middle East & North Africa,1530,-120.68,-165.43,-134.26,-127.94,-160.79
om,Oman,High income,Middle East & North Africa,1735,-248.76,-169.25,-224.23,-178.95,-159.56
om,Oman,High income,Middle East & North Africa,49,7.38,36.44,-62.76,-6.58,-154.18
om,Oman,High income,Middle East & North Africa,1838,101.04,-40.47,-268.87,6.88,-149.21
om,Oman,High income,Middle East & North Africa,10369,57.23,51.34,-155.26,-91.84,-142.19
om,Oman,High income,Middle East & North Africa,1802,56.45,225.61,-135.31,-91.48,-142.14
om,Oman,High income,Middle East & North Africa,976,-81.57,-29.2,-121.71,-70.6,-140.36
om,Oman,High income,Middle East & North Africa,44,15.51,-59.31,-178.24,-77.99,-138.2
om,Oman,High income,Middle East & North Africa,2186,5.52,-110.42,-174.73,-70.97,-134.32
om,Oman,High income,Middle East & North Africa,1225,-149.9,-53.86,-253.58,-9.05,-134.11
om,Oman,High income,Middle East & North Africa,256,-113.22,-146.85,-188.12,-137.57,-130.86
om,Oman,High income,Middle East & North Africa,2776,-15.17,434.08,-129.73,-358.37,-130.69
om,Oman,High income,Middle East & North Africa,2060,83.15,-89.29,-253.65,-44.85,-129.64
om,Oman,High income,Middle East & North Africa,45513,126.67,-35.76,-202.63,-22.12,-128.68
om,Oman,High income,Middle East & North Africa,3086,304.94,248.52,81.27,57.6,-124.14
om,Oman,High income,Middle East & North Africa,20023,-10.8,-54.68,-187.48,-87.62,-124.03
om,Oman,High income,Middle East & North Africa,781,-111.78,-157.72,-237.39,-180.56,-123.22
om,Oman,High income,Middle East & North Africa,24937,301.65,66.57,-59.12,-159.7,-117.09
om,Oman,High income,Middle East & North Africa,1612,76.07,27.09,-123.13,-22.5,-109.91
om,Oman,High income,Middle East & North Africa,2265,-230.27,-79.09,-211.12,-33.45,-109.11
om,Oman,High income,Middle East & North Africa,340,-165.72,-356.48,-272.73,43.89,-104.32
om,Oman,High income,Middle East & North Africa,6874,-22.14,-217.75,-115.15,386.52,-102.96
om,Oman,High income,Middle East & North Africa,666,-132.18,38.32,-143.9,-33.94,-102.29
om,Oman,High income,Middle East & North Africa,12666,5.21,-98.32,-134.39,-76.94,-101.52
om,Oman,High income,Middle East & North Africa,133,-72.81,29.05,-137.56,-140.1,-101.25
om,Oman,High income,Middle East & North Africa,337,159.94,-68.83,-28.21,26.11,-99.69
om,Oman,High income,Middle East & North Africa,158,-54.06,-206.57,-256.61,-223.9,-94.33
om,Oman,High income,Middle East & North Africa,2269,-36.75,-104.54,-146.2,-63.77,-91.76
om,Oman,High income,Middle East & North Africa,2549,-12.01,-91.99,-342.12,25.5,-91.37
om,Oman,High income,Middle East & North Africa,11305,43.89,-82.97,-160.43,-97,-86.6
om,Oman,High income,Middle East & North Africa,3098,30.7,-71.54,-271.34,-170.88,-84.25
om,Oman,High income,Middle East & North Africa,2130,-291.52,-164.6,-143.81,23.63,-79.24
om,Oman,High income,Middle East & North Africa,441,-37.88,-91.12,-190.73,14.21,-76.56
om,Oman,High income,Middle East & North Africa,59,114.52,-92.88,-176.93,230.35,-72.66
om,Oman,High income,Middle East & North Africa,7218,51.23,-173.46,-296.92,-64.55,-72.46
om,Oman,High income,Middle East & North Africa,634,25.79,-4.56,-121.95,-13.32,-71.74
om,Oman,High income,Middle East & North Africa,16681,-64.61,-187.92,-280.88,-85.86,-65.28
om,Oman,High income,Middle East & North Africa,2437,-51.58,-158.22,-128.66,-317.01,-57.92
om,Oman,High income,Middle East & North Africa,264,41.27,135.96,-119.81,-285.23,-57.88
om,Oman,High income,Middle East & North Africa,342,-90.55,23.14,-273.34,-100.96,-48.99
om,Oman,High income,Middle East & North Africa,2597,44.73,-46.21,-130.41,-9.78,-41.86
om,Oman,High income,Middle East & North Africa,1432,61.98,9.52,-11.92,66.09,-38.22
om,Oman,High income,Middle East & North Africa,561,-35.87,-84.36,-148.39,66.56,-37.12
om,Oman,High income,Middle East & North Africa,236,84.72,60.53,-34.74,50.91,-30.46
om,Oman,High income,Middle East & North Africa,987,267.39,0,-30.93,157.43,-29.34
om,Oman,High income,Middle East & North Africa,86,-158.65,-348.78,-160.5,-113.38,-23.36
om,Oman,High income,Middle East & North Africa,3980,32.9,-298.36,-162.66,33.52,-22.33
om,Oman,High income,Middle East & North Africa,314,-33.04,10.34,-116.03,53.64,-20.15
om,Oman,High income,Middle East & North Africa,75,-60.82,-73.75,-261.81,-132.2,-17.98
om,Oman,High income,Middle East & North Africa,3139,80.98,-100.96,-263.17,-19.26,-17.92
om,Oman,High income,Middle East & North Africa,2591,-27.62,0,-250.25,-95.78,-16.97
om,Oman,High income,Middle East & North Africa,618,-78.29,115.19,-208.54,-64.52,-12.41
om,Oman,High income,Middle East & North Africa,785,-125.15,-147.39,-228.52,-216.16,0
om,Oman,High income,Middle East & North Africa,1836,210.27,92.97,-37.21,130.62,0
om,Oman,High income,Middle East & North Africa,20344,-48.13,79.43,187.12,222.77,0
om,Oman,High income,Middle East & North Africa,69,-80.7,-86.94,-392.39,-118.46,2.7
om,Oman,High income,Middle East & North Africa,154,31.52,-2.67,-73.94,42.46,6.32
om,Oman,High income,Middle East & North Africa,3104,-299.91,165.98,-115.2,-45.62,8.22
om,Oman,High income,Middle East & North Africa,25120,-216.45,24.08,-123.39,84.52,10.04
om,Oman,High income,Middle East & North Africa,1017,54.39,-113.52,21.2,37.68,12.32
om,Oman,High income,Middle East & North Africa,482,69.96,65.39,-172.16,53.32,15.88
om,Oman,High income,Middle East & North Africa,68,-68.34,-5.41,-125.45,-12.96,26.26
om,Oman,High income,Middle East & North Africa,50370,-63.06,15.47,-24.58,84.84,30.01
om,Oman,High income,Middle East & North Africa,1989,-90.55,-78.49,-171.88,16.39,31.34
om,Oman,High income,Middle East & North Africa,17320,-421.6,-19.38,-201.96,69.97,31.92
om,Oman,High income,Middle East & North Africa,4131,96.1,-106.16,-228.03,81.33,33.46
om,Oman,High income,Middle East & North Africa,586,35.08,125.57,56.42,255.78,38.04
om,Oman,High income,Middle East & North Africa,6544,670.09,-169.42,-271.7,-217.39,39.87
om,Oman,High income,Middle East & North Africa,635,-116.5,316.87,0,394.09,39.95
om,Oman,High income,Middle East & North Africa,1235,255.82,-130.56,-575.37,0,47.23
om,Oman,High income,Middle East & North Africa,3668,147.99,118.88,35.11,420.99,60.13
om,Oman,High income,Middle East & North Africa,207,123.83,69.33,-47.07,53.14,75.18
om,Oman,High income,Middle East & North Africa,2247,182.29,48.85,-12.18,42.63,77.73
om,Oman,High income,Middle East & North Africa,20157,157.71,218.56,556.96,227.24,82.44
om,Oman,High income,Middle East & North Africa,506,-281.53,-255.61,-366.81,-83.06,87.23
om,Oman,High income,Middle East & North Africa,26209,181.66,154.67,42.98,116.63,88.77
om,Oman,High income,Middle East & North Africa,2263,84.83,267.44,-2.85,165.66,90.56
om,Oman,High income,Middle East & North Africa,2548,-166.67,-165.19,-126.96,285.67,90.92
om,Oman,High income,Middle East & North Africa,50061,205.16,164.86,18.36,202.57,104.31
om,Oman,High income,Middle East & North Africa,2091,-71.13,169.58,-362.24,60.67,116.29
om,Oman,High income,Middle East & North Africa,4201,-52.56,-66.79,-98.96,350.47,123.81
om,Oman,High income,Middle East & North Africa,193,-44.18,-147.91,-108.97,-14.96,127.12
om,Oman,High income,Middle East & North Africa,921,31.86,183.07,111.38,145.89,128.59
om,Oman,High income,Middle East & North Africa,176,211.32,128.46,1.01,154.8,130.54
om,Oman,High income,Middle East & North Africa,135,79.55,141.07,3.33,144.93,137.95
om,Oman,High income,Middle East & North Africa,1150,-18.42,-42.64,-275.09,71.4,167.12
om,Oman,High income,Middle East & North Africa,25743,111.23,-49.24,-223.56,182.07,181.75
om,Oman,High income,Middle East & North Africa,4142,-174.17,109.89,484.24,389.8,184.88
om,Oman,High income,Middle East & North Africa,2279,152.87,212.93,28.38,229.13,190.26
om,Oman,High income,Middle East & North Africa,17179,333.37,-74.17,-180.79,8.48,194.99
om,Oman,High income,Middle East & North Africa,1208,112.08,233.25,23.48,166.75,199.9
om,Oman,High income,Middle East & North Africa,764,188.16,70.7,28.12,200,203.53
om,Oman,High income,Middle East & North Africa,559,240.22,264.86,-58.77,207.06,211.29
om,Oman,High income,Middle East & North Africa,1790,317.8,345.07,36.41,483.1,227.67
om,Oman,High income,Middle East & North Africa,421,193.59,103.45,-312.37,78.16,234.8
om,Oman,High income,Middle East & North Africa,42956,-120.12,-247.06,49.36,-15.46,371.52
om,Oman,High income,Middle East & North Africa,6718,506.85,379.15,387.45,607.89,477.71
pk,Pakistan,Lower middle income,South Asia,2407,-296.09,-398.91,-387.01,-434.87,-464.02
pk,Pakistan,Lower middle income,South Asia,32157,-434.33,-443.68,-1482.47,-198.82,-351.19
pk,Pakistan,Lower middle income,South Asia,2425,-150.54,-458.24,-380.02,-296.55,-348.87
pk,Pakistan,Lower middle income,South Asia,599,-319.21,-489.03,-698.47,-190.26,-338.68
pk,Pakistan,Lower middle income,South Asia,31090,-332.73,-263.6,-121.48,-143.06,-303.01
pk,Pakistan,Lower middle income,South Asia,50304,-356.25,-331.97,-279.92,-259.96,-297.02
pk,Pakistan,Lower middle income,South Asia,14632,-226.66,-135.33,-80.82,-19.19,-296.33
pk,Pakistan,Lower middle income,South Asia,2130,-414.9,-326.8,-291.25,-227.75,-292.64
pk,Pakistan,Lower middle income,South Asia,6718,-296.68,-346.5,-284.9,-309.2,-292.48
pk,Pakistan,Lower middle income,South Asia,6544,-222.26,-205.92,-242.36,-213.43,-283.71
pk,Pakistan,Lower middle income,South Asia,4142,-271.54,-290.19,-210.46,-219.46,-277.59
pk,Pakistan,Lower middle income,South Asia,1104,-175.7,-224.05,-206.81,-191.91,-268.03
pk,Pakistan,Lower middle income,South Asia,4277,-457.4,-278.1,-510.2,-162.55,-265.03
pk,Pakistan,Lower middle income,South Asia,27096,-294.04,-316.05,-148.24,-92.59,-264.27
pk,Pakistan,Lower middle income,South Asia,2457,-286.76,-283.43,-236.09,-209.64,-255.06
pk,Pakistan,Lower middle income,South Asia,50321,-401.56,-331.79,-229.43,-225.78,-252.49
pk,Pakistan,Lower middle income,South Asia,1017,-253.8,-239.53,-115.07,-158.04,-248.26
pk,Pakistan,Lower middle income,South Asia,2091,-436.37,-349.05,-210.29,-171.68,-247.28
pk,Pakistan,Lower middle income,South Asia,2279,-267.09,-266.67,-222.75,-228.52,-242.39
pk,Pakistan,Lower middle income,South Asia,20157,-312.54,-273.49,-218.43,-258.94,-239.78
pk,Pakistan,Lower middle income,South Asia,1208,-278.57,-327.9,-237.04,-207.9,-232.34
pk,Pakistan,Lower middle income,South Asia,50061,-252.14,-238.94,-200.32,-202.74,-230.98
pk,Pakistan,Lower middle income,South Asia,25120,-291.89,-262.92,-199.69,-193.05,-227.65
pk,Pakistan,Lower middle income,South Asia,20581,-190.38,-242.98,-217.73,-234.97,-226.14
pk,Pakistan,Lower middle income,South Asia,2614,-375.88,-245.62,-172.26,-83.92,-220.64
pk,Pakistan,Lower middle income,South Asia,4167,-259.18,-394.71,-143.66,-75.09,-219.42
pk,Pakistan,Lower middle income,South Asia,561,-313.59,-316.05,-181.9,-198.51,-215.53
pk,Pakistan,Lower middle income,South Asia,3188,-330.75,-298.48,-234.85,-263.61,-213.33
pk,Pakistan,Lower middle income,South Asia,1790,-310.21,-262.71,-200.43,-221.79,-213.18
pk,Pakistan,Lower middle income,South Asia,1989,-353.97,-275.1,-200.06,-166.75,-212.04
pk,Pakistan,Lower middle income,South Asia,3806,0,-99.11,-120.21,-114.07,-211.94
pk,Pakistan,Lower middle income,South Asia,3086,-352.74,-274.96,-200.37,-194.16,-208.8
pk,Pakistan,Lower middle income,South Asia,25743,-396.76,-344.25,-180.94,-158.27,-202.78
pk,Pakistan,Lower middle income,South Asia,5587,-253.45,-236.83,-135.35,-148.13,-201.69
pk,Pakistan,Lower middle income,South Asia,764,-206,-209.12,-180.4,-176.83,-189.01
pk,Pakistan,Lower middle income,South Asia,634,-333.49,-302.07,-188.69,-170.3,-185.54
pk,Pakistan,Lower middle income,South Asia,2917,-326.87,-285.02,-107.28,-107.6,-184.48
pk,Pakistan,Lower middle income,South Asia,785,-181.51,-227.72,-130.68,-108.2,-183.74
pk,Pakistan,Lower middle income,South Asia,43733,-194.81,-229.12,-362.48,-117.64,-183.4
pk,Pakistan,Lower middle income,South Asia,2608,-321.32,-254.3,-170.96,-5.42,-179.54
pk,Pakistan,Lower middle income,South Asia,1885,-212.19,-414.28,-189.62,-172.73,-177.9
pk,Pakistan,Lower middle income,South Asia,24332,-127.54,-150.45,-113.21,-90.95,-176.97
pk,Pakistan,Lower middle income,South Asia,4082,-190.64,-258.38,-165.37,-118.02,-175.03
pk,Pakistan,Lower middle income,South Asia,311,-341.37,-276.04,-226.72,-159.81,-173.01
pk,Pakistan,Lower middle income,South Asia,4131,-348.52,-270.94,-130.09,-98.15,-172.58
pk,Pakistan,Lower middle income,South Asia,50370,-310.66,-288.52,-174.6,-140.13,-171.49
pk,Pakistan,Lower middle income,South Asia,3980,-244.45,-204.88,-138.74,-131.93,-170.32
pk,Pakistan,Lower middle income,South Asia,1836,-196.53,-217.13,-234.4,-128.78,-169.03
pk,Pakistan,Lower middle income,South Asia,2549,-324.73,-238.43,-173.27,-151.77,-168.71
pk,Pakistan,Lower middle income,South Asia,635,-222.22,-238.51,-182.72,-149.72,-168.62
pk,Pakistan,Lower middle income,South Asia,86,-155.46,-171.06,-120.77,-125.33,-167.6
pk,Pakistan,Lower middle income,South Asia,987,-340.42,-292.85,-147.07,-121.71,-166.09
pk,Pakistan,Lower middle income,South Asia,2548,-216.95,-214.3,-170.69,-115.84,-164.23
pk,Pakistan,Lower middle income,South Asia,17179,-323.69,-237.16,-142.53,-165.58,-163.92
pk,Pakistan,Lower middle income,South Asia,10972,-126.22,-181.85,-160.17,-120.33,-163.63
pk,Pakistan,Lower middle income,South Asia,3748,-229.56,-277.02,-141.82,-63.49,-162.4
pk,Pakistan,Lower middle income,South Asia,2247,-121.47,-140.49,-91.45,-103.94,-162.24
pk,Pakistan,Lower middle income,South Asia,5457,-143.02,-154.93,-83.5,-49.46,-161.64
pk,Pakistan,Lower middle income,South Asia,1150,-388.25,-237.9,-88.5,-79.42,-161.39
pk,Pakistan,Lower middle income,South Asia,2265,-311.39,-272.9,-179.29,-143.57,-159.3
pk,Pakistan,Lower middle income,South Asia,1330,-270.27,-325.76,-157.09,-156.91,-158.76
pk,Pakistan,Lower middle income,South Asia,1944,-244.9,-120.7,-94.03,-56.82,-157.99
pk,Pakistan,Lower middle income,South Asia,12537,-230.2,-368.69,-153.26,-42.34,-156.9
pk,Pakistan,Lower middle income,South Asia,2263,-224.62,-232.57,-138.41,-115.9,-156.47
pk,Pakistan,Lower middle income,South Asia,979,-71.83,-192.45,-146.24,-64.29,-155.65
pk,Pakistan,Lower middle income,South Asia,921,-225.29,-225.65,-135.93,-153.8,-154.76
pk,Pakistan,Lower middle income,South Asia,441,-250.84,-230.89,-254.98,-123.42,-154.64
pk,Pakistan,Lower middle income,South Asia,1735,-155.77,-212.55,-279.26,-134.72,-153.25
pk,Pakistan,Lower middle income,South Asia,1572,-200.96,-206.29,-178.61,-215.47,-152.82
pk,Pakistan,Lower middle income,South Asia,149,-153.79,-141.53,-75.82,-54.8,-152.02
pk,Pakistan,Lower middle income,South Asia,3455,-93.29,-165.74,-150.99,-166.11,-151.28
pk,Pakistan,Lower middle income,South Asia,193,-167.5,-164.27,-114.76,-96.55,-150.09
pk,Pakistan,Lower middle income,South Asia,25045,-190.35,-130.34,-116.03,-90.01,-147.89
pk,Pakistan,Lower middle income,South Asia,6517,-215.73,-241.23,-144.88,-111.36,-147.37
pk,Pakistan,Lower middle income,South Asia,1724,-225.94,-289.43,-125.93,-110.94,-146.69
pk,Pakistan,Lower middle income,South Asia,135,-150.78,-151.77,-103.92,-124.17,-145.92
pk,Pakistan,Lower middle income,South Asia,314,-316.3,-290.88,-171.97,-135.65,-145.77
pk,Pakistan,Lower middle income,South Asia,5785,-219.84,-265.06,-131.03,-74.59,-145.77
pk,Pakistan,Lower middle income,South Asia,421,-154.72,-161.65,-92.21,-92.91,-145.2
pk,Pakistan,Lower middle income,South Asia,586,-212.58,-230.86,-136.7,-101.12,-144.38
pk,Pakistan,Lower middle income,South Asia,1432,-303.74,-247.73,-169.2,-135,-144.2
pk,Pakistan,Lower middle income,South Asia,12028,-229.68,-306.26,-81.08,-43.65,-143.04
pk,Pakistan,Lower middle income,South Asia,69,-198.47,-195.79,-108.25,-99.44,-142.83
pk,Pakistan,Lower middle income,South Asia,50415,-137.4,-51.29,-48.51,-17.43,-141.6
pk,Pakistan,Lower middle income,South Asia,618,-309.63,-271.95,-213.34,-163.7,-141.08
pk,Pakistan,Lower middle income,South Asia,2437,-154.12,-323.97,-159.09,-73.24,-140.7
pk,Pakistan,Lower middle income,South Asia,44,-178.04,-179.28,-253.11,-59.14,-138.32
pk,Pakistan,Lower middle income,South Asia,4271,-169.9,-187.17,-128.92,-100.83,-137.8
pk,Pakistan,Lower middle income,South Asia,976,-282.19,-240.86,-110.22,-130.46,-137.39
pk,Pakistan,Lower middle income,South Asia,337,-329.07,-277.98,-112.49,-76.78,-135.8
pk,Pakistan,Lower middle income,South Asia,4647,-203.77,-144.2,-115.37,-93.61,-134.61
pk,Pakistan,Lower middle income,South Asia,172,-159.54,-170.27,-112.99,-95.37,-133.61
pk,Pakistan,Lower middle income,South Asia,3098,-246.14,-293.96,-169.13,-123.81,-132.61
pk,Pakistan,Lower middle income,South Asia,13884,-182.65,-184.58,-4.91,-88.08,-132.08
pk,Pakistan,Lower middle income,South Asia,994,-112.65,-165.35,-108.67,-78.74,-132.06
pk,Pakistan,Lower middle income,South Asia,6189,-144.4,-225.1,-76.94,-86.54,-131.06
pk,Pakistan,Lower middle income,South Asia,2060,-177.71,-180.78,-33.42,-40.61,-130.88
pk,Pakistan,Lower middle income,South Asia,26209,-170.32,-178,-113.02,-116.52,-129.25
pk,Pakistan,Lower middle income,South Asia,68,-287.69,-236.83,-131.85,-84.41,-129.24
pk,Pakistan,Lower middle income,South Asia,5385,-329.83,-324.32,-104.7,-155.15,-128.77
pk,Pakistan,Lower middle income,South Asia,16681,-242.25,-275.9,-145.77,-118.2,-128.11
pk,Pakistan,Lower middle income,South Asia,2591,-274.14,-225.26,-210.59,-66.1,-127.84
pk,Pakistan,Lower middle income,South Asia,176,-94.5,-141.09,-106.27,-119.02,-127.64
pk,Pakistan,Lower middle income,South Asia,4201,-132.47,-189.8,-118.57,-94.39,-126.89
pk,Pakistan,Lower middle income,South Asia,2269,-247.82,-201.91,-114.19,-103.15,-126.87
pk,Pakistan,Lower middle income,South Asia,7462,-151.67,-132.51,-105.1,-63.76,-125.16
pk,Pakistan,Lower middle income,South Asia,332,-200.09,-150.02,-93.78,-113.35,-124.96
pk,Pakistan,Lower middle income,South Asia,59,-114.82,-157.13,-95.52,-60.05,-124.68
pk,Pakistan,Lower middle income,South Asia,482,-151.83,-187.65,-105.41,-102.04,-123.88
pk,Pakistan,Lower middle income,South Asia,154,-186.53,-180.75,-99.37,-102.4,-123.01
pk,Pakistan,Lower middle income,South Asia,7218,-202.97,-239.73,-138.35,-115.61,-121.67
pk,Pakistan,Lower middle income,South Asia,340,-318.08,-239.49,-111.28,-104.72,-121.15
pk,Pakistan,Lower middle income,South Asia,264,-103.61,-121.24,-36.44,-16.22,-120.93
pk,Pakistan,Lower middle income,South Asia,559,-152.09,-134.38,-97.86,-103.97,-120.85
pk,Pakistan,Lower middle income,South Asia,354,-146.98,-161.35,-73.73,-51.86,-120.56
pk,Pakistan,Lower middle income,South Asia,3399,-271.81,-214.83,-116.65,-40.23,-120.16
pk,Pakistan,Lower middle income,South Asia,236,-189.81,-183.35,-120.82,-97.93,-119.99
pk,Pakistan,Lower middle income,South Asia,207,-95.11,-154.29,-102.04,-105.47,-118.62
pk,Pakistan,Lower middle income,South Asia,781,-104.36,-124.27,-84.11,-77.7,-117.49
pk,Pakistan,Lower middle income,South Asia,1415,-171.53,-164.74,-138.08,-68.37,-117.34
pk,Pakistan,Lower middle income,South Asia,210,-326.45,-229.8,-83.09,-36.71,-117.22
pk,Pakistan,Lower middle income,South Asia,6639,-126.47,-138.09,-125.6,-55.42,-117.21
pk,Pakistan,Lower middle income,South Asia,3668,-258.51,-213.67,-82.35,-56.2,-116
pk,Pakistan,Lower middle income,South Asia,49,-175.34,-194.39,-136.84,-64.17,-111.97
pk,Pakistan,Lower middle income,South Asia,12344,-125.77,-194.62,-97.84,-100.6,-111
pk,Pakistan,Lower middle income,South Asia,20023,-258.52,-215.55,-130.86,-84.83,-110.96
pk,Pakistan,Lower middle income,South Asia,9985,-350.5,-228.31,-69.77,-68.05,-110.85
pk,Pakistan,Lower middle income,South Asia,11623,-168.49,-101.67,-31.38,-14.81,-110.75
pk,Pakistan,Lower middle income,South Asia,8466,-99.49,-110.98,-72.68,-47.67,-110.6
pk,Pakistan,Lower middle income,South Asia,2597,-182.52,-172.18,-112.55,-91.58,-110
pk,Pakistan,Lower middle income,South Asia,895,-154.64,-155.41,-78.67,-64.51,-107.83
pk,Pakistan,Lower middle income,South Asia,43756,-128.36,-175.07,-90.94,-54.01,-107.03
pk,Pakistan,Lower middle income,South Asia,1612,-236.15,-197.56,-152.86,-91.11,-105.71
pk,Pakistan,Lower middle income,South Asia,75,-81.8,-137.38,-85.89,-99.22,-105.43
pk,Pakistan,Lower middle income,South Asia,10369,-153.07,-206.02,-120.1,-97.88,-104.46
pk,Pakistan,Lower middle income,South Asia,43726,-90.51,-85.34,-90.95,-48.5,-103.91
pk,Pakistan,Lower middle income,South Asia,1838,-332.5,-200.56,-57.63,-87.55,-103.78
pk,Pakistan,Lower middle income,South Asia,3139,-251.45,-155.19,-83.43,-60.57,-103.47
pk,Pakistan,Lower middle income,South Asia,1225,-222.31,-183.18,-163.08,-54.32,-102.06
pk,Pakistan,Lower middle income,South Asia,45513,-112.53,-155.71,-75.39,-54.04,-101.41
pk,Pakistan,Lower middle income,South Asia,15663,-193.89,-126.45,-61.02,-67.45,-100.92
pk,Pakistan,Lower middle income,South Asia,20344,-139.27,-147.23,-88.88,-69.57,-100.78
pk,Pakistan,Lower middle income,South Asia,1871,-105.04,-161.26,-141.34,-120.55,-100.49
pk,Pakistan,Lower middle income,South Asia,666,-177.61,-172.49,-116.14,-85.39,-100.02
pk,Pakistan,Lower middle income,South Asia,2196,-123.48,-105.06,-82.57,-117.62,-99.51
pk,Pakistan,Lower middle income,South Asia,1530,-116.81,-119.74,-106.95,-56.2,-98.51
pk,Pakistan,Lower middle income,South Asia,344,-151.86,-143.06,-51.76,-37.98,-98.16
pk,Pakistan,Lower middle income,South Asia,3252,-169.72,-114.96,-21.53,11.4,-95.31
pk,Pakistan,Lower middle income,South Asia,6874,-163.24,-183.62,-53.5,-1.73,-93.8
pk,Pakistan,Lower middle income,South Asia,4565,-418.73,-237.15,-81.06,-111.22,-92.53
pk,Pakistan,Lower middle income,South Asia,11305,-284.61,-145.95,-18.74,-55.56,-91.69
pk,Pakistan,Lower middle income,South Asia,20194,-106.89,-98.99,-89.48,-33.98,-91.14
pk,Pakistan,Lower middle income,South Asia,12628,-356.16,-181.34,-45.78,-55.3,-90.79
pk,Pakistan,Lower middle income,South Asia,1774,-145.79,-161.37,-179.74,-65.36,-89.93
pk,Pakistan,Lower middle income,South Asia,2186,-239.55,-180.39,-75.63,-62.05,-89.29
pk,Pakistan,Lower middle income,South Asia,1315,-143.19,-139.08,-65.42,-76.4,-88.98
pk,Pakistan,Lower middle income,South Asia,2382,-432.89,-233.64,-25.37,-4.7,-88.91
pk,Pakistan,Lower middle income,South Asia,2420,-71.12,-110.32,-45.14,-60.87,-85.87
pk,Pakistan,Lower middle income,South Asia,2521,-102.94,-99.61,-73.37,-56.44,-82.13
pk,Pakistan,Lower middle income,South Asia,2776,-164.08,-154.01,-25.62,33.22,-81.99
pk,Pakistan,Lower middle income,South Asia,911,-419.91,-263.8,-93.03,-110.47,-81.95
pk,Pakistan,Lower middle income,South Asia,12666,-100.27,-120.57,-85.38,-73.67,-80.59
pk,Pakistan,Lower middle income,South Asia,1379,-161.45,-184.38,-165.31,-57.9,-79.51
pk,Pakistan,Lower middle income,South Asia,342,-249.56,-151.34,-60.84,-45.41,-79.18
pk,Pakistan,Lower middle income,South Asia,881,-111.82,-64.41,-6.57,6.27,-77.88
pk,Pakistan,Lower middle income,South Asia,851,-59.88,-103.23,-74.98,-93.23,-77.69
pk,Pakistan,Lower middle income,South Asia,3104,-105.37,-139.52,-220.02,-56.69,-76.98
pk,Pakistan,Lower middle income,South Asia,123,-126.94,-283.46,-78.73,81.86,-76.91
pk,Pakistan,Lower middle income,South Asia,24937,-272.56,-215.39,-66.42,-40.42,-76.41
pk,Pakistan,Lower middle income,South Asia,158,-156.82,-114.84,-67.14,-48.16,-71.7
pk,Pakistan,Lower middle income,South Asia,1606,-107.17,-109.43,-33.23,-48.77,-70.98
pk,Pakistan,Lower middle income,South Asia,2935,-354.31,-225.9,-70.4,-50.85,-70.98
